call_id,complaint_id,client_id,phonefinal,vruline,priority,type,outcome,server,date_received,ser_start,ser_exit
,,,212-098-7512,,,,,,10/27/2017,9:33:49,9:48:59
,,,682-279-6971,,,,,,3/17/2013,10:04:27,10:06:03
,,,212-529-7465,,,,,,5/19/2014,12:48:17,12:56:53
,,,212-200-0044,,,,,,11/18/2019,12:20:39,12:21:04
,,,546-999-5216,,,,,,7/6/2013,9:29:18,9:43:20
,,,212-130-8148,,,,,,6/19/2013,12:09:34,12:13:25
,,,434-860-2602,,,,,,1/9/2018,15:11:17,15:25:37
,,,334-496-9884,,,,,,2/10/2013,10:03:56,10:08:05
,,,212-752-9625,,,,,,11/7/2016,15:43:31,15:48:49
,,,826-035-6719,,,,,,2/25/2013,12:14:08,12:14:22
,,,167-209-9435,,,,,,9/16/2015,14:50:03,14:50:31
,,,219-604-8183,,,,,,12/21/2014,15:54:21,16:11:40
,,,151-316-4528,,,,,,7/16/2017,14:52:20,14:59:18
,,,413-899-3486,,,,,,1/1/2017,9:25:48,9:35:38
,,,508-474-7618,,,,,,7/1/2017,11:26:21,11:45:36
,,,446-959-1855,,,,,,12/13/2015,11:34:45,11:36:52
,,,413-200-5999,,,,,,8/19/2013,12:30:58,12:47:07
,,,132-219-7951,,,,,,1/9/2018,9:01:03,9:07:11
,,,517-247-9066,,,,,,5/4/2016,14:12:16,14:30:20
,,,205-266-1085,,,,,,10/22/2014,9:17:43,9:33:43
,,,552-130-8538,,,,,,10/20/2016,9:29:32,9:31:43
,,,145-673-0789,,,,,,12/7/2013,11:52:11,12:00:45
,,,103-980-2145,,,,,,10/17/2017,10:32:08,10:35:39
,,,837-195-8937,,,,,,1/25/2014,11:20:37,11:23:20
,,,807-047-7938,,,,,,12/12/2014,9:13:04,9:23:48
,,,933-385-4173,,,,,,11/18/2017,13:46:08,14:04:43
,,,538-326-6169,,,,,,5/24/2017,9:15:40,9:28:45
,,,914-740-8456,,,,,,1/1/2014,9:27:50,9:33:14
,,,431-925-5671,,,,,,4/13/2013,12:15:05,12:19:57
,,,508-710-9977,,,,,,1/13/2015,15:52:11,15:57:09
,,,212-960-1540,,,,,,12/20/2014,14:40:14,15:00:01
,,,850-716-7832,,,,,,4/21/2016,11:57:05,12:09:00
,,,212-777-1024,,,,,,8/20/2013,12:11:23,12:23:20
,,,487-755-4335,,,,,,8/10/2015,15:14:33,15:29:26
,,,441-336-7295,,,,,,1/4/2019,9:36:13,9:40:27
,,,339-339-5109,,,,,,2/19/2013,10:53:24,11:13:21
,,,431-869-3807,,,,,,7/25/2019,15:30:24,15:49:11
,,,742-521-6245,,,,,,11/9/2018,12:46:34,13:04:10
,,,717-951-3430,,,,,,9/10/2013,15:41:14,15:42:46
,,,508-164-5394,,,,,,10/24/2019,12:53:54,13:04:32
,,,978-603-5427,,,,,,10/8/2013,12:51:25,12:59:56
,,,508-385-2224,,,,,,12/15/2014,9:40:04,9:46:21
,,,557-378-5768,,,,,,3/18/2014,9:18:19,9:38:55
,,,107-576-7304,,,,,,12/7/2017,14:21:16,14:26:19
,,,781-006-6926,,,,,,3/18/2013,13:54:55,13:57:18
,,,247-337-0898,,,,,,12/21/2016,11:21:33,11:36:45
,,,617-060-9671,,,,,,10/28/2016,12:59:34,13:17:28
,,,498-620-7444,,,,,,12/25/2019,10:26:18,10:42:43
,,,212-801-3177,,,,,,7/13/2019,12:06:40,12:21:44
,,,307-979-6963,,,,,,2/28/2014,11:31:35,11:47:56
,,,586-323-8014,,,,,,9/28/2016,12:07:20,12:17:26
,,,320-241-2658,,,,,,11/12/2016,10:27:33,10:39:39
,,,212-784-5108,,,,,,4/1/2013,11:06:36,11:10:17
,,,117-187-9228,,,,,,2/27/2013,11:00:03,11:01:19
,,,686-950-7368,,,,,,6/6/2013,13:06:57,13:17:34
,,,617-411-9145,,,,,,4/6/2015,14:09:36,14:16:02
,,,893-107-7760,,,,,,3/26/2013,10:32:24,10:42:07
,,,121-140-1420,,,,,,11/15/2018,11:43:47,12:02:14
,,,761-345-8002,,,,,,9/5/2019,10:34:21,10:38:07
,,,941-990-9556,,,,,,4/6/2015,14:21:48,14:30:42
,,,413-760-7510,,,,,,7/28/2018,15:18:39,15:27:05
,,,692-308-9768,,,,,,1/10/2018,9:49:18,10:00:25
,,,208-186-5708,,,,,,6/13/2017,11:26:38,11:33:32
,,,212-491-2992,,,,,,3/24/2017,13:38:03,13:38:06
,,,717-989-7187,,,,,,12/12/2017,12:05:49,12:20:01
,,,150-690-5225,,,,,,7/21/2019,11:39:16,11:55:23
,,,617-066-8236,,,,,,10/18/2016,10:55:24,11:15:40
,,,914-424-2496,,,,,,12/8/2014,14:29:04,14:38:33
,,,617-778-7592,,,,,,4/1/2018,11:37:52,11:44:39
,,,617-301-4944,,,,,,12/11/2017,13:18:20,13:32:18
,,,334-439-9394,,,,,,12/9/2019,10:17:22,10:19:29
,,,652-722-6771,,,,,,4/16/2016,15:39:34,15:45:45
,,,212-687-5177,,,,,,9/16/2016,12:45:57,13:05:41
,,,625-222-2705,,,,,,1/12/2013,11:20:25,11:35:13
,,,431-433-6867,,,,,,4/12/2018,15:33:37,15:39:01
,,,749-791-0553,,,,,,10/24/2014,13:18:58,13:34:21
,,,978-223-1902,,,,,,11/16/2013,11:38:42,11:42:22
,,,160-037-0960,,,,,,1/20/2019,9:10:42,9:24:50
,,,325-037-9809,,,,,,11/22/2017,13:34:21,13:36:17
,,,146-490-0819,,,,,,5/22/2018,10:19:20,10:24:16
,,,978-210-2726,,,,,,7/5/2017,10:06:56,10:21:54
,,,874-200-4253,,,,,,1/7/2013,12:30:08,12:45:35
,,,533-904-3368,,,,,,2/20/2016,14:22:59,14:23:36
,,,508-738-2056,,,,,,9/5/2019,15:08:01,15:27:48
,,,617-286-0356,,,,,,12/7/2015,9:54:41,9:58:32
,,,727-490-9139,,,,,,10/25/2016,14:54:39,15:05:43
,,,617-546-3041,,,,,,8/25/2016,9:57:36,10:11:43
,,,926-613-9719,,,,,,9/15/2013,15:41:54,15:47:51
,,,214-352-9726,,,,,,7/4/2014,12:03:14,12:06:10
,,,440-601-0701,,,,,,8/21/2015,13:11:59,13:24:40
,,,123-412-3909,,,,,,10/5/2013,15:21:12,15:21:41
,,,892-314-3039,,,,,,2/24/2018,11:14:44,11:26:45
,,,212-938-3448,,,,,,5/18/2018,12:11:52,12:19:21
,,,974-379-8332,,,,,,9/22/2019,14:45:54,15:02:18
,,,886-514-9424,,,,,,7/2/2014,11:35:29,11:41:14
,,,284-898-1361,,,,,,7/27/2018,14:31:27,14:37:39
,,,270-567-0303,,,,,,6/28/2017,15:26:06,15:41:12
,,,216-336-1409,,,,,,1/3/2016,14:49:05,14:50:52
,,,706-196-2666,,,,,,10/1/2015,15:22:30,15:39:11
,,,381-341-7785,,,,,,7/9/2014,15:49:49,15:56:59
,,,236-076-3786,,,,,,3/8/2019,13:16:09,13:27:02
,,,804-148-0097,,,,,,10/27/2015,13:14:25,13:25:44
,,,886-432-0564,,,,,,9/25/2015,12:56:05,13:16:22
,,,433-465-6931,,,,,,3/12/2017,12:44:44,12:51:52
,,,978-413-0205,,,,,,7/13/2014,15:03:15,15:21:21
,,,918-500-4113,,,,,,7/7/2014,15:28:18,15:30:12
,,,984-024-9840,,,,,,6/10/2019,14:37:33,14:39:27
,,,212-379-5049,,,,,,3/8/2013,11:05:58,11:18:31
,,,413-200-5999,,,,,,1/25/2015,14:32:20,14:34:56
,,,403-470-7551,,,,,,2/24/2018,10:06:19,10:17:32
,,,617-048-2829,,,,,,6/27/2013,10:12:54,10:14:29
,,,212-391-0632,,,,,,6/15/2015,15:00:29,15:09:09
,,,138-313-3688,,,,,,12/24/2013,15:23:07,15:24:31
,,,690-059-0140,,,,,,9/17/2018,12:15:35,12:21:17
,,,683-374-3797,,,,,,7/13/2014,10:27:20,10:34:37
,,,873-837-9110,,,,,,1/14/2013,11:27:54,11:43:46
,,,752-758-3119,,,,,,4/16/2018,10:49:48,11:04:46
,,,714-073-9055,,,,,,11/24/2018,9:56:16,9:56:41
,,,245-572-5349,,,,,,2/19/2016,10:12:02,10:22:35
,,,824-495-3934,,,,,,9/2/2018,10:11:52,10:17:10
,,,827-707-6586,,,,,,12/24/2017,9:25:01,9:26:16
,,,618-501-7822,,,,,,4/13/2019,9:45:11,9:51:39
,,,617-749-7714,,,,,,9/18/2014,9:08:18,9:22:01
,,,575-136-2067,,,,,,7/8/2019,15:36:52,15:53:57
,,,327-140-9584,,,,,,8/17/2019,12:21:06,12:29:02
,,,967-932-4739,,,,,,3/17/2018,12:45:54,12:57:21
,,,990-310-2234,,,,,,5/13/2014,9:17:23,9:21:59
,,,676-023-8105,,,,,,7/16/2017,10:33:00,10:39:59
,,,212-138-8605,,,,,,10/20/2016,11:45:16,11:54:54
,,,695-797-7653,,,,,,2/7/2018,11:02:23,11:14:49
,,,779-058-5491,,,,,,8/3/2013,14:27:30,14:36:43
,,,532-460-0056,,,,,,5/17/2013,13:24:04,13:42:25
,,,212-966-1205,,,,,,12/17/2018,12:52:16,13:02:45
,,,212-695-4218,,,,,,9/13/2018,12:18:00,12:37:10
,,,269-876-2611,,,,,,4/18/2018,10:42:56,11:03:32
,,,817-611-6965,,,,,,7/15/2018,15:35:18,15:49:04
,,,612-176-1959,,,,,,7/21/2019,14:00:29,14:04:00
,,,429-375-5152,,,,,,4/28/2015,12:20:10,12:20:48
,,,954-455-9367,,,,,,5/17/2016,14:38:27,14:40:10
,,,911-877-1002,,,,,,6/5/2017,14:45:14,14:49:10
,,,212-311-9465,,,,,,11/18/2017,11:59:53,12:04:33
,,,172-886-5663,,,,,,8/2/2018,14:21:25,14:38:04
,,,978-277-2764,,,,,,10/24/2015,11:24:03,11:40:35
,,,978-718-3993,,,,,,1/9/2016,9:05:54,9:22:33
,,,150-690-5225,,,,,,4/10/2018,10:13:21,10:20:15
,,,801-605-1504,,,,,,5/1/2019,14:49:01,14:57:16
,,,564-499-4301,,,,,,8/12/2014,11:34:35,11:42:54
,,,212-915-4941,,,,,,10/27/2019,15:32:41,15:46:16
,,,544-218-8128,,,,,,12/20/2017,13:29:51,13:40:46
,,,244-514-7292,,,,,,2/15/2016,10:01:31,10:18:51
,,,515-906-3437,,,,,,11/6/2019,9:30:23,9:39:30
,,,212-015-4216,,,,,,7/4/2017,10:43:35,10:50:38
,,,911-877-1002,,,,,,6/11/2019,15:43:36,15:47:34
,,,955-233-2808,,,,,,3/7/2019,9:56:12,10:07:08
,,,279-487-1447,,,,,,12/16/2019,10:10:26,10:12:00
,,,716-342-2867,,,,,,3/26/2019,15:11:27,15:22:44
,,,788-948-1054,,,,,,7/19/2015,10:17:23,10:25:56
,,,691-142-1024,,,,,,9/16/2014,15:59:39,16:17:39
,,,557-143-5191,,,,,,11/9/2014,12:14:39,12:30:44
,,,160-295-9647,,,,,,7/4/2019,14:51:15,14:53:27
,,,212-984-3791,,,,,,4/13/2016,15:17:29,15:21:26
,,,212-310-1819,,,,,,12/4/2017,9:00:56,9:10:19
,,,242-720-3713,,,,,,4/25/2018,14:44:17,14:57:19
,,,268-573-9508,,,,,,1/3/2014,15:49:50,15:49:59
,,,384-579-9008,,,,,,5/17/2017,9:35:24,9:36:04
,,,930-562-0448,,,,,,6/24/2016,9:06:57,9:26:14
,,,493-150-1553,,,,,,4/10/2018,14:26:05,14:39:06
,,,617-152-2948,,,,,,8/6/2016,12:35:49,12:39:16
,,,983-880-2511,,,,,,3/18/2019,14:50:42,15:04:33
,,,994-963-0629,,,,,,3/1/2019,9:44:52,10:03:20
,,,387-805-0675,,,,,,2/20/2015,14:12:51,14:24:06
,,,212-347-1815,,,,,,5/7/2013,10:43:08,11:03:54
,,,682-843-5215,,,,,,6/11/2017,12:34:22,12:40:31
,,,779-058-5491,,,,,,10/14/2015,14:57:28,15:10:32
,,,642-945-0799,,,,,,12/24/2013,13:28:38,13:43:56
,,,841-333-2623,,,,,,10/16/2016,14:28:57,14:39:26
,,,522-842-7966,,,,,,6/10/2013,10:49:11,11:06:46
,,,460-667-0446,,,,,,9/14/2013,14:10:49,14:16:31
,,,236-061-6362,,,,,,10/6/2017,14:19:23,14:27:27
,,,212-031-4727,,,,,,6/20/2019,12:33:14,12:52:12
,,,587-597-9479,,,,,,6/2/2019,15:25:39,15:36:57
,,,664-319-1161,,,,,,10/6/2013,9:39:58,9:55:21
,,,857-542-9478,,,,,,4/17/2016,12:26:19,12:33:27
,,,533-625-0496,,,,,,2/25/2015,15:24:04,15:44:02
,,,787-710-3157,,,,,,8/2/2013,11:12:32,11:25:01
,,,730-979-0332,,,,,,8/11/2016,9:13:08,9:30:33
,,,821-301-3949,,,,,,5/11/2017,15:17:45,15:29:33
,,,585-586-3733,,,,,,5/27/2015,10:44:59,11:03:58
,,,212-901-9701,,,,,,7/25/2018,11:41:40,11:53:21
,,,896-764-5919,,,,,,7/18/2019,11:38:38,11:50:30
,,,246-977-9277,,,,,,8/7/2013,12:07:19,12:14:10
,,,553-321-9192,,,,,,8/17/2016,12:49:14,13:04:39
,,,943-856-1622,,,,,,4/14/2015,11:19:55,11:28:21
,,,978-281-8894,,,,,,10/14/2014,11:39:43,11:57:11
,,,607-176-8630,,,,,,12/28/2018,14:28:50,14:31:27
,,,617-291-8209,,,,,,3/9/2019,11:20:06,11:36:37
,,,617-605-6835,,,,,,4/21/2018,12:43:34,12:48:59
,,,980-469-4248,,,,,,8/16/2016,14:32:29,14:34:08
,,,417-959-9748,,,,,,3/1/2016,15:49:47,16:09:22
,,,212-271-5275,,,,,,4/15/2015,9:31:02,9:39:44
,,,508-135-8779,,,,,,2/9/2018,10:58:37,11:03:02
,,,485-783-8026,,,,,,6/28/2016,12:40:58,12:56:17
,,,389-233-5270,,,,,,4/6/2014,15:34:44,15:55:27
,,,716-474-3082,,,,,,11/2/2018,14:21:10,14:31:27
,,,978-886-8518,,,,,,5/6/2015,14:15:21,14:21:16
,,,783-668-6208,,,,,,4/13/2017,10:01:59,10:03:08
,,,207-238-0903,,,,,,7/15/2019,10:50:59,11:11:45
,,,202-053-1850,,,,,,10/11/2017,12:06:43,12:19:37
,,,590-772-8262,,,,,,12/15/2018,11:13:17,11:18:09
,,,429-647-9486,,,,,,5/25/2017,11:56:25,12:02:51
,,,505-673-4303,,,,,,7/28/2018,14:23:00,14:39:42
,,,528-714-1901,,,,,,12/3/2017,13:46:55,13:49:18
,,,434-018-0715,,,,,,10/19/2013,14:55:10,15:10:15
,,,212-485-6938,,,,,,10/7/2013,11:18:41,11:26:30
,,,684-426-5729,,,,,,2/27/2013,11:39:55,11:53:37
,,,639-869-5721,,,,,,1/5/2016,15:20:24,15:24:53
,,,101-653-1236,,,,,,8/10/2019,13:47:12,13:52:08
,,,727-490-9139,,,,,,11/9/2015,14:32:36,14:53:29
,,,978-499-7589,,,,,,6/13/2018,14:13:41,14:19:55
,,,369-636-7752,,,,,,7/7/2013,9:19:38,9:19:55
,,,960-786-0262,,,,,,8/25/2016,14:31:17,14:46:28
,,,617-860-5007,,,,,,6/22/2015,14:29:59,14:44:31
,,,828-705-6278,,,,,,3/18/2014,9:33:55,9:35:49
,,,585-554-2122,,,,,,12/7/2017,9:07:06,9:12:52
,,,888-142-1355,,,,,,12/18/2019,13:28:03,13:31:26
,,,556-415-7930,,,,,,9/9/2014,11:08:34,11:17:59
,,,212-661-0114,,,,,,11/8/2016,9:35:43,9:41:01
,,,212-864-3548,,,,,,5/3/2018,14:19:48,14:28:15
,,,250-802-4023,,,,,,2/26/2017,14:19:19,14:21:15
,,,508-997-4131,,,,,,2/24/2016,13:49:37,13:49:46
,,,527-787-7358,,,,,,12/23/2016,13:29:13,13:40:00
,,,315-592-0066,,,,,,6/13/2017,12:38:36,12:46:12
,,,429-113-4953,,,,,,8/10/2014,15:42:36,15:57:02
,,,848-592-7751,,,,,,6/25/2016,13:09:22,13:22:06
,,,212-381-0195,,,,,,3/6/2015,15:19:33,15:25:38
,,,977-765-8557,,,,,,3/17/2015,15:03:50,15:23:51
,,,702-154-3232,,,,,,6/12/2017,9:03:28,9:03:58
,,,508-056-6464,,,,,,6/14/2013,9:20:31,9:37:50
,,,410-007-0975,,,,,,3/18/2014,14:55:50,15:00:06
,,,463-576-8017,,,,,,7/26/2016,15:36:55,15:50:58
,,,315-510-8533,,,,,,4/5/2013,10:09:56,10:28:53
,,,914-179-8983,,,,,,8/26/2014,15:15:32,15:20:53
,,,431-869-3807,,,,,,12/21/2016,15:03:51,15:21:32
,,,221-030-2308,,,,,,7/23/2013,15:49:36,16:04:50
,,,648-065-5089,,,,,,11/12/2019,13:35:29,13:48:48
,,,989-294-2100,,,,,,10/4/2013,11:53:23,12:14:20
,,,248-779-0717,,,,,,5/27/2013,12:30:22,12:39:41
,,,334-968-3959,,,,,,10/6/2013,13:19:02,13:28:23
,,,423-746-4274,,,,,,6/22/2016,11:00:52,11:19:47
,,,760-423-6354,,,,,,10/23/2013,15:46:18,15:58:11
,,,754-863-9022,,,,,,9/13/2015,12:40:38,12:50:44
,,,824-670-6059,,,,,,9/4/2013,10:40:19,10:41:18
,,,189-545-5559,,,,,,3/22/2019,13:07:24,13:15:02
,,,915-788-4164,,,,,,4/12/2015,14:44:56,14:55:17
,,,617-175-3681,,,,,,3/22/2017,13:21:53,13:31:33
,,,724-470-3875,,,,,,5/19/2019,10:51:39,11:10:39
,,,716-101-9418,,,,,,6/25/2016,10:26:25,10:43:38
,,,508-458-9071,,,,,,9/22/2016,14:25:34,14:37:23
,,,736-524-0353,,,,,,5/23/2013,12:56:48,13:12:21
,,,176-054-5463,,,,,,3/13/2013,11:01:42,11:10:04
,,,655-692-1502,,,,,,11/15/2017,9:34:19,9:35:49
,,,372-278-9698,,,,,,3/8/2018,10:05:32,10:20:20
,,,725-772-6072,,,,,,12/16/2018,13:30:34,13:41:40
,,,332-645-9533,,,,,,11/16/2013,12:49:02,13:05:24
,,,914-297-7141,,,,,,4/13/2013,13:29:51,13:44:05
,,,575-438-2122,,,,,,3/17/2018,11:56:15,12:09:53
,,,863-826-5826,,,,,,1/20/2016,9:36:07,9:42:46
,,,686-950-7368,,,,,,4/9/2017,9:58:00,10:07:17
,,,448-629-0921,,,,,,5/3/2017,10:20:59,10:37:25
,,,777-924-4093,,,,,,11/7/2013,14:23:45,14:37:44
,,,212-562-8196,,,,,,4/15/2019,14:27:29,14:41:15
,,,212-415-2573,,,,,,9/9/2018,9:32:49,9:42:42
,,,212-941-0542,,,,,,8/7/2018,10:45:23,11:04:25
,,,212-076-1095,,,,,,8/7/2015,14:29:53,14:32:56
,,,361-077-3840,,,,,,12/12/2018,13:43:19,13:45:18
,,,151-970-7677,,,,,,6/19/2017,12:13:52,12:14:52
,,,212-077-7937,,,,,,9/24/2017,12:47:14,12:48:31
,,,480-826-4979,,,,,,5/25/2018,9:08:13,9:27:02
,,,629-781-4455,,,,,,7/11/2019,10:43:43,10:48:09
,,,472-256-4449,,,,,,2/7/2018,10:23:50,10:43:44
,,,953-909-9462,,,,,,12/25/2017,11:17:59,11:18:59
,,,617-307-7202,,,,,,10/8/2019,15:38:49,15:43:07
,,,125-851-9371,,,,,,1/16/2018,10:41:48,10:44:25
,,,148-063-3905,,,,,,12/9/2013,14:14:00,14:20:31
,,,374-270-4174,,,,,,12/22/2013,11:50:58,11:52:06
,,,617-411-9145,,,,,,4/23/2015,10:57:18,11:03:41
,,,863-914-7253,,,,,,4/1/2018,9:18:03,9:39:01
,,,547-198-0119,,,,,,8/12/2015,14:02:38,14:11:31
,,,508-261-0624,,,,,,3/11/2018,15:52:10,15:53:30
,,,325-913-3782,,,,,,10/18/2014,15:13:19,15:31:12
,,,715-570-5780,,,,,,1/28/2015,12:30:56,12:33:12
,,,617-607-0141,,,,,,8/1/2018,13:00:38,13:13:56
,,,617-288-1260,,,,,,1/24/2013,15:58:15,16:04:34
,,,212-480-2987,,,,,,7/10/2018,14:44:51,14:57:22
,,,781-153-0742,,,,,,2/3/2015,9:30:45,9:36:59
,,,914-054-0812,,,,,,7/26/2016,13:29:52,13:50:36
,,,625-222-2705,,,,,,5/26/2016,13:29:05,13:48:36
,,,970-867-1482,,,,,,10/8/2014,13:40:45,13:57:06
,,,508-737-0060,,,,,,2/26/2018,13:34:45,13:35:11
,,,413-129-7278,,,,,,3/11/2017,15:16:12,15:20:38
,,,138-247-9484,,,,,,6/10/2018,11:11:11,11:23:59
,,,585-802-1813,,,,,,4/3/2017,14:50:04,15:05:41
,,,823-267-7558,,,,,,3/25/2014,14:39:07,14:43:45
,,,799-058-0202,,,,,,8/10/2018,13:18:07,13:36:22
,,,165-648-5757,,,,,,1/13/2016,12:27:34,12:44:02
,,,225-343-2523,,,,,,10/13/2019,13:54:10,14:10:56
,,,886-802-8870,,,,,,10/7/2014,11:33:24,11:54:08
,,,260-102-3371,,,,,,1/6/2015,11:30:37,11:49:10
,,,514-469-9578,,,,,,10/8/2015,12:09:36,12:24:05
,,,936-058-0469,,,,,,7/6/2014,15:30:59,15:31:10
,,,472-217-3837,,,,,,7/17/2019,9:20:40,9:39:31
,,,978-763-0248,,,,,,9/12/2018,13:02:54,13:03:18
,,,734-568-6608,,,,,,6/20/2015,12:46:56,12:53:45
,,,927-558-9044,,,,,,1/12/2015,10:37:54,10:45:12
,,,459-017-0877,,,,,,12/15/2018,12:14:54,12:34:48
,,,380-496-5066,,,,,,3/24/2016,12:09:12,12:25:32
,,,495-420-9638,,,,,,6/6/2015,15:17:58,15:36:45
,,,182-279-1817,,,,,,4/8/2018,10:26:10,10:30:09
,,,334-157-5235,,,,,,3/14/2018,12:58:10,13:13:48
,,,684-426-5729,,,,,,12/2/2014,13:47:33,14:06:07
,,,617-594-2704,,,,,,6/21/2019,11:35:18,11:47:18
,,,716-446-3179,,,,,,3/20/2018,15:25:45,15:30:07
,,,410-625-6948,,,,,,12/19/2015,12:50:29,12:52:56
,,,617-310-7209,,,,,,8/26/2013,11:45:28,12:05:47
,,,424-986-2799,,,,,,9/22/2019,14:43:14,15:02:21
,,,598-660-9302,,,,,,5/8/2016,15:06:49,15:08:28
,,,184-808-3773,,,,,,5/18/2014,15:33:58,15:40:40
,,,119-511-6760,,,,,,1/9/2019,13:33:29,13:47:06
,,,752-758-3119,,,,,,12/4/2015,9:40:57,9:43:32
,,,627-057-4067,,,,,,1/16/2018,15:24:42,15:37:05
,,,553-427-2780,,,,,,6/3/2019,13:20:01,13:26:51
,,,413-851-1619,,,,,,7/19/2019,10:14:43,10:34:11
,,,246-076-5629,,,,,,8/2/2014,15:36:46,15:54:50
,,,679-001-2022,,,,,,9/17/2013,11:41:08,11:42:12
,,,200-923-5276,,,,,,12/28/2015,11:28:17,11:42:36
,,,678-731-5913,,,,,,1/13/2015,10:25:42,10:27:55
,,,516-033-0577,,,,,,12/8/2014,11:47:26,11:53:03
,,,788-598-3153,,,,,,9/19/2018,15:12:06,15:31:13
,,,417-623-7015,,,,,,9/25/2016,12:37:05,12:37:27
,,,894-336-4117,,,,,,10/12/2015,9:19:17,9:26:40
,,,446-071-0725,,,,,,10/18/2014,12:46:05,13:06:25
,,,894-172-0871,,,,,,8/3/2013,15:33:43,15:39:55
,,,500-427-4516,,,,,,10/10/2019,10:15:27,10:20:14
,,,727-490-9139,,,,,,6/9/2016,15:10:44,15:19:21
,,,775-303-3152,,,,,,5/2/2017,12:33:50,12:45:52
,,,165-020-5476,,,,,,5/16/2017,9:16:10,9:33:54
,,,980-893-5999,,,,,,9/11/2019,13:26:23,13:32:12
,,,978-855-1335,,,,,,9/26/2017,13:02:33,13:16:14
,,,617-170-9335,,,,,,8/14/2019,13:37:28,13:56:47
,,,434-491-2160,,,,,,7/12/2016,14:52:36,15:11:08
,,,374-090-0692,,,,,,2/5/2018,15:22:35,15:28:02
,,,623-170-2182,,,,,,11/28/2016,15:01:53,15:03:03
,,,413-363-6706,,,,,,8/6/2016,14:40:44,14:55:31
,,,315-588-6771,,,,,,2/12/2015,9:47:47,9:51:03
,,,918-080-4299,,,,,,5/2/2015,15:03:05,15:09:27
,,,508-355-1545,,,,,,8/6/2018,10:29:03,10:35:22
,,,565-308-1099,,,,,,1/4/2016,14:42:45,14:46:30
,,,617-964-0399,,,,,,2/7/2014,13:21:29,13:26:05
,,,117-187-9228,,,,,,8/19/2016,9:01:10,9:16:48
,,,716-729-3104,,,,,,9/12/2014,14:06:30,14:25:45
,,,617-947-9840,,,,,,6/10/2019,10:28:30,10:38:48
,,,617-749-7714,,,,,,2/7/2014,14:47:07,15:03:18
,,,375-242-7331,,,,,,12/10/2013,10:53:57,11:02:08
,,,212-751-9624,,,,,,12/15/2016,15:22:51,15:23:12
,,,427-099-7774,,,,,,6/1/2015,15:22:09,15:33:23
,,,637-052-4494,,,,,,6/23/2019,13:17:24,13:37:45
,,,212-658-5857,,,,,,11/22/2018,12:52:25,13:13:06
,,,954-082-0678,,,,,,1/28/2016,13:52:47,13:59:35
,,,727-483-1000,,,,,,11/10/2019,10:12:16,10:15:31
,,,212-677-1436,,,,,,10/22/2018,9:05:34,9:15:50
,,,212-652-5742,,,,,,4/7/2015,11:17:16,11:20:14
,,,212-343-7694,,,,,,8/21/2017,12:52:54,13:08:19
,,,212-530-8584,,,,,,4/12/2014,13:57:05,14:06:07
,,,556-690-5346,,,,,,1/21/2013,14:43:33,14:49:58
,,,212-447-9736,,,,,,3/24/2016,14:59:50,15:14:24
,,,567-262-7509,,,,,,11/8/2013,11:04:33,11:19:49
,,,982-075-6244,,,,,,7/8/2018,15:00:48,15:12:03
,,,978-248-2574,,,,,,7/5/2019,10:11:50,10:32:20
,,,718-886-5679,,,,,,4/12/2013,11:49:52,12:01:04
,,,935-918-5069,,,,,,2/11/2017,14:34:26,14:47:29
,,,677-006-3305,,,,,,12/1/2014,15:45:47,16:02:15
,,,206-534-4919,,,,,,11/12/2016,10:30:00,10:47:53
,,,508-949-2927,,,,,,8/27/2018,13:58:07,14:07:36
,,,585-459-0990,,,,,,3/7/2016,14:58:13,15:07:10
,,,923-892-3047,,,,,,12/14/2018,10:39:53,10:47:00
,,,978-682-7779,,,,,,6/10/2018,14:29:19,14:31:22
,,,617-301-4944,,,,,,5/11/2015,9:01:16,9:07:05
,,,331-401-3802,,,,,,4/20/2014,14:11:27,14:31:04
,,,264-320-6450,,,,,,4/6/2013,11:02:25,11:06:13
,,,401-820-1933,,,,,,11/26/2019,9:18:05,9:35:53
,,,820-884-1707,,,,,,2/11/2013,13:07:50,13:28:09
,,,960-349-7112,,,,,,8/7/2019,9:32:33,9:34:48
,,,416-362-6718,,,,,,10/8/2017,12:01:25,12:10:17
,,,431-925-5671,,,,,,1/24/2017,12:44:42,13:03:13
,,,343-763-3375,,,,,,6/14/2016,14:04:00,14:19:37
,,,716-080-0475,,,,,,6/26/2017,15:34:59,15:51:48
,,,753-674-7069,,,,,,4/26/2017,15:34:29,15:42:56
,,,862-407-2039,,,,,,1/1/2018,13:19:50,13:33:33
,,,474-506-7854,,,,,,9/12/2017,9:24:22,9:31:32
,,,508-903-3675,,,,,,12/28/2014,9:18:04,9:21:50
,,,414-985-4029,,,,,,7/21/2014,13:28:43,13:48:02
,,,108-470-6669,,,,,,9/13/2018,13:42:16,13:58:17
,,,508-099-1022,,,,,,3/9/2016,12:19:29,12:23:52
,,,700-766-2545,,,,,,7/5/2018,13:30:57,13:36:28
,,,738-048-2435,,,,,,12/1/2015,9:08:55,9:11:44
,,,103-944-1294,,,,,,12/4/2016,9:52:04,10:03:29
,,,279-474-7774,,,,,,9/2/2016,12:00:17,12:17:30
,,,602-603-9416,,,,,,4/21/2016,10:58:46,11:19:09
,,,397-071-1073,,,,,,4/20/2019,13:31:11,13:48:40
,,,508-277-9543,,,,,,9/7/2014,14:02:53,14:22:28
